Family,Genus,Species,species,haploid
Brassicaceae,Fibigia,clypeata,Fibigia_clypeata,8
Brassicaceae,Fibigia,eriocarpa,Fibigia_eriocarpa,8
Brassicaceae,Fibigia,lunarioides,Fibigia_lunarioides,8
Brassicaceae,Fibigia,macrocarpa,Fibigia_macrocarpa,7
Brassicaceae,Fibigia,spathulata,Fibigia_spathulata,8
Brassicaceae,Fibigia,suffruticosa,Fibigia_suffruticosa,8
Brassicaceae,Fibigia,triquetra,Fibigia_triquetra,8
Brassicaceae,Fibigia,umbellata,Fibigia_umbellata,8
Brassicaceae,Foleyola,billotii,Foleyola_billotii,16
Brassicaceae,Fortuynia,bungei,Fortuynia_bungei,16
Brassicaceae,Galitzkya,macrocarpa,Galitzkya_macrocarpa,8
Brassicaceae,Galitzkya,spathulata,Galitzkya_spathulata,8
Brassicaceae,Glastaria,glastifolia,Glastaria_glastifolia,7
Brassicaceae,Goldbachia,laevigata,Goldbachia_laevigata,14
Brassicaceae,Goldbachia,torulosa,Goldbachia_torulosa,14
Brassicaceae,Goldbachia,verrucosa,Goldbachia_verrucosa,28
Brassicaceae,Gorodkovia,jacutica,Gorodkovia_jacutica,18
Brassicaceae,Graellsia,hederifolia,Graellsia_hederifolia,15
Brassicaceae,Graellsia,saxifragifolia,Graellsia_saxifragifolia,7
Brassicaceae,Graellsia,stylosa,Graellsia_stylosa,7
Brassicaceae,Guillenia,anceps,Guillenia_anceps,14
Brassicaceae,Guillenia,flavescens,Guillenia_flavescens,14
Brassicaceae,Guillenia,lasiophylla,Guillenia_lasiophylla,14
Brassicaceae,Guillenia,lasiophyllus,Guillenia_lasiophyllus,14
Brassicaceae,Guillenia,lemmonii,Guillenia_lemmonii,14
Brassicaceae,Guiraoa,arvensis,Guiraoa_arvensis,9
Brassicaceae,Halimolobos,hendricksonii,Halimolobos_hendricksonii,8
Brassicaceae,Halimolobos,henricksonii,Halimolobos_henricksonii,8
Brassicaceae,Halimolobos,lasioloba,Halimolobos_lasioloba,8
Brassicaceae,Heliophila,adpressa,Heliophila_adpressa,10
Brassicaceae,Heliophila,africana,Heliophila_africana,10
Brassicaceae,Heliophila,amplexicaulis,Heliophila_amplexicaulis,11
Brassicaceae,Heliophila,arenaria,Heliophila_arenaria,10
Brassicaceae,Heliophila,brachycarpa,Heliophila_brachycarpa,8
Brassicaceae,Heliophila,carnosa,Heliophila_carnosa,11
Brassicaceae,Heliophila,coronopifolia,Heliophila_coronopifolia,10
Brassicaceae,Heliophila,crithmifolia,Heliophila_crithmifolia,11
Brassicaceae,Heliophila,descurva,Heliophila_descurva,10
Brassicaceae,Heliophila,diffusa,Heliophila_diffusa,22
Brassicaceae,Heliophila,digitata,Heliophila_digitata,10
Brassicaceae,Heliophila,integrifolia,Heliophila_integrifolia,10
Brassicaceae,Heliophila,juncea,Heliophila_juncea,16
Brassicaceae,Heliophila,lactea,Heliophila_lactea,9
Brassicaceae,Heliophila,latisiliqua,Heliophila_latisiliqua,11
Brassicaceae,Heliophila,linearifolia,Heliophila_linearifolia,10
Brassicaceae,Heliophila,linearis,Heliophila_linearis,10
Brassicaceae,Heliophila,linearis var. linearifolia,Heliophila_linearis var. linearifolia,10
Brassicaceae,Heliophila,linoides,Heliophila_linoides,10
Brassicaceae,Heliophila,longifolia,Heliophila_longifolia,10
Brassicaceae,Heliophila,namaquana,Heliophila_namaquana,9
Brassicaceae,Heliophila,pilosa,Heliophila_pilosa,10
Brassicaceae,Heliophila,pinnata,Heliophila_pinnata,9
Brassicaceae,Heliophila,pusilla,Heliophila_pusilla,9
Brassicaceae,Heliophila,rigidiuscula,Heliophila_rigidiuscula,11
Brassicaceae,Heliophila,schulzii,Heliophila_schulzii,10
Brassicaceae,Heliophila,seselifolia,Heliophila_seselifolia,11
Brassicaceae,Heliophila,subulata,Heliophila_subulata,10
Brassicaceae,Heliophila,variabilis,Heliophila_variabilis,11
Brassicaceae,Hemicrambe,fruticulosa,Hemicrambe_fruticulosa,9
Brassicaceae,Henophyton,deserti,Henophyton_deserti,42
Brassicaceae,Henophyton,zygarrhenum,Henophyton_zygarrhenum,42
Brassicaceae,Hesperidanthus,linearifolia,Hesperidanthus_linearifolia,11
Brassicaceae,Hesperidanthus,linearifolius,Hesperidanthus_linearifolius,11
Brassicaceae,Hesperis,alba,Hesperis_alba,12
Brassicaceae,Hesperis,alpina,Hesperis_alpina,6
Brassicaceae,Hesperis,bicuspidata,Hesperis_bicuspidata,7
Brassicaceae,Hesperis,dinarica,Hesperis_dinarica,12
Brassicaceae,Hesperis,flavum,Hesperis_flavum,7
Brassicaceae,Hesperis,glutinosa,Hesperis_glutinosa,7
Brassicaceae,Hesperis,hyrcana,Hesperis_hyrcana,7
Brassicaceae,Hesperis,inodora,Hesperis_inodora,7
Brassicaceae,Hesperis,laciniata,Hesperis_laciniata,6
Brassicaceae,Hesperis,laciniata subsp. secundiflora,Hesperis_laciniata subsp. secundiflora,6
Brassicaceae,Hesperis,matronalis,Hesperis_matronalis,12
Brassicaceae,Hesperis,matronalis subsp. nivea,Hesperis_matronalis subsp. nivea,12
Brassicaceae,Hesperis,matronalis subsp. voronovii,Hesperis_matronalis subsp. voronovii,14
Brassicaceae,Hesperis,multicaulis,Hesperis_multicaulis,7
Brassicaceae,Hesperis,ovata,Hesperis_ovata,20
Brassicaceae,Hesperis,pendula subsp. campicarpa,Hesperis_pendula subsp. campicarpa,20
Brassicaceae,Hesperis,persica,Hesperis_persica,6
Brassicaceae,Hesperis,pychnotricha,Hesperis_pychnotricha,7
Brassicaceae,Hesperis,pycnotricha,Hesperis_pycnotricha,7
Brassicaceae,Hesperis,runcinata,Hesperis_runcinata,12
Brassicaceae,Hesperis,runcinata-,Hesperis_runcinata-,12
Brassicaceae,Hesperis,sibirica,Hesperis_sibirica,7
Brassicaceae,Hesperis,steveniana,Hesperis_steveniana,7
Brassicaceae,Hesperis,straussii,Hesperis_straussii,8
Brassicaceae,Hesperis,sylvestris,Hesperis_sylvestris,6
Brassicaceae,Hesperis,sylvestrts,Hesperis_sylvestrts,13
Brassicaceae,Hesperis,tristis,Hesperis_tristis,7
Brassicaceae,Hesperis,velenovskyi,Hesperis_velenovskyi,7
Brassicaceae,Hesperis,voronovii,Hesperis_voronovii,14
Brassicaceae,Hesperis,vrabelyiana,Hesperis_vrabelyiana,12
Brassicaceae,Hilliella,changhuaensis,Hilliella_changhuaensis,21
Brassicaceae,Hilliella,lichuanensis,Hilliella_lichuanensis,21
Brassicaceae,Hilliella,paradoxa,Hilliella_paradoxa,21
Brassicaceae,Hilliella,rupicola,Hilliella_rupicola,22
Brassicaceae,Hilliella,rupicola subsp. shuangpaiensis,Hilliella_rupicola subsp. shuangpaiensis,22
Brassicaceae,Hilliella,shuangpaiensis,Hilliella_shuangpaiensis,22
Brassicaceae,Hilliella,sinuata,Hilliella_sinuata,22
Brassicaceae,Hilliella,warburgii,Hilliella_warburgii,21
Brassicaceae,Hilliella,xiangguiensis,Hilliella_xiangguiensis,21
Brassicaceae,Hilliella,yixianensis,Hilliella_yixianensis,21
Brassicaceae,Hilliella,zhejiangensis,Hilliella_zhejiangensis,21
Brassicaceae,Hirschfeldia,Hirschfeldia incana,Hirschfeldia_hirschfeldia incana,7
Brassicaceae,Hirschfeldia,adpressa,Hirschfeldia_adpressa,7
Brassicaceae,Hirschfeldia,geniculata,Hirschfeldia_geniculata,7
Brassicaceae,Hirschfeldia,incamz,Hirschfeldia_incamz,7
Brassicaceae,Hirschfeldia,incana,Hirschfeldia_incana,7
Brassicaceae,Hirschfeldia,incanum,Hirschfeldia_incanum,9
Brassicaceae,Hormathophylla,halimifolia,Hormathophylla_halimifolia,16
Brassicaceae,Hornungia,Hornungia petraea,Hornungia_hornungia petraea,6
Brassicaceae,Hornungia,alpina,Hornungia_alpina,6
Brassicaceae,Hornungia,alpina (L.) R. BR.,Hornungia_alpina (l.) r. br.,6
Brassicaceae,Hornungia,alpina subsp. auerswaldii,Hornungia_alpina subsp. auerswaldii,6
Brassicaceae,Hornungia,alpina subsp. brevicaulis,Hornungia_alpina subsp. brevicaulis,6
Brassicaceae,Hornungia,aragonensis,Hornungia_aragonensis,6
Brassicaceae,Hornungia,auerswaldii,Hornungia_auerswaldii,6
Brassicaceae,Hornungia,petraea,Hornungia_petraea,6
Brassicaceae,Hornungia,procumbens,Hornungia_procumbens,6
Brassicaceae,Horwoodia,dicksoniae,Horwoodia_dicksoniae,13
Brassicaceae,Hugueninia,tanacetifolia,Hugueninia_tanacetifolia,7
Brassicaceae,Ianhedgea,minutiflora,Ianhedgea_minutiflora,14
Brassicaceae,Iberis,Iberis amara,Iberis_iberis amara,7
Brassicaceae,Iberis,amara,Iberis_amara,7
Brassicaceae,Iberis,aurosica,Iberis_aurosica,9
Brassicaceae,Iberis,aurosica subsp. nana,Iberis_aurosica subsp. nana,9
Brassicaceae,Iberis,bernadiana,Iberis_bernadiana,7
Brassicaceae,Iberis,bernardiana,Iberis_bernardiana,7
Brassicaceae,Iberis,candolleana,Iberis_candolleana,9
Brassicaceae,Iberis,carnosa,Iberis_carnosa,7
Brassicaceae,Iberis,carnosa subsp. embergeri,Iberis_carnosa subsp. embergeri,7
Brassicaceae,Iberis,carnosa subsp. granatensis,Iberis_carnosa subsp. granatensis,7
Brassicaceae,Iberis,carnosa subsp. lagascana,Iberis_carnosa subsp. lagascana,7
Brassicaceae,Iberis,ciliata,Iberis_ciliata,7
Brassicaceae,Iberis,ciliata subsp. contracta,Iberis_ciliata subsp. contracta,7
Brassicaceae,Iberis,ciliata subsp. welwitschii,Iberis_ciliata subsp. welwitschii,7
Brassicaceae,Iberis,cinerea,Iberis_cinerea,11
Brassicaceae,Iberis,contejeanii,Iberis_contejeanii,9
Brassicaceae,Iberis,contracta,Iberis_contracta,7
Brassicaceae,Iberis,corifolia,Iberis_corifolia,25
Brassicaceae,Iberis,crenata,Iberis_crenata,7
Brassicaceae,Iberis,embergeri,Iberis_embergeri,7
Brassicaceae,Iberis,fontqueri,Iberis_fontqueri,8
Brassicaceae,Iberis,forestieri,Iberis_forestieri,7
Brassicaceae,Iberis,gibraltarica,Iberis_gibraltarica,7
Brassicaceae,Iberis,granatensis,Iberis_granatensis,7
Brassicaceae,Iberis,grosii,Iberis_grosii,7
Brassicaceae,Iberis,hegelmaieri,Iberis_hegelmaieri,7
Brassicaceae,Iberis,intermedia,Iberis_intermedia,11
Brassicaceae,Iberis,interrnedia,Iberis_interrnedia,9
Brassicaceae,Iberis,jordani,Iberis_jordani,11
Brassicaceae,Iberis,jordantt,Iberis_jordantt,11
Brassicaceae,Iberis,lagascana,Iberis_lagascana,7
Brassicaceae,Iberis,leptophylla,Iberis_leptophylla,9
Brassicaceae,Iberis,linifolia,Iberis_linifolia,7
Brassicaceae,Iberis,linifolia subsp. stricta,Iberis_linifolia subsp. stricta,9
Brassicaceae,Iberis,microcarpa,Iberis_microcarpa,7
Brassicaceae,Iberis,nana,Iberis_nana,9
Brassicaceae,Iberis,nazarita,Iberis_nazarita,7
Brassicaceae,Iberis,odorata,Iberis_odorata,7
Brassicaceae,Iberis,pectinata,Iberis_pectinata,7
Brassicaceae,Iberis,petraea,Iberis_petraea,7
Brassicaceae,Iberis,pinnata,Iberis_pinnata,7
Brassicaceae,Iberis,procumbens,Iberis_procumbens,7
Brassicaceae,Iberis,prostii,Iberis_prostii,11
Brassicaceae,Iberis,pruitii,Iberis_pruitii,7
Brassicaceae,Iberis,pruitti,Iberis_pruitti,11
Brassicaceae,Iberis,runemarkii,Iberis_runemarkii,7
Brassicaceae,Iberis,saxatilis,Iberis_saxatilis,11
Brassicaceae,Iberis,saxatilis subsp. cinerea,Iberis_saxatilis subsp. cinerea,11
Brassicaceae,Iberis,saxtilis,Iberis_saxtilis,11
Brassicaceae,Iberis,semperflorens,Iberis_semperflorens,11
Brassicaceae,Iberis,semperjlorens,Iberis_semperjlorens,11
Brassicaceae,Iberis,sempervirens,Iberis_sempervirens,11
Brassicaceae,Iberis,sernperflorens,Iberis_sernperflorens,11
Brassicaceae,Iberis,simplex,Iberis_simplex,7
Brassicaceae,Iberis,spathulata,Iberis_spathulata,7
Brassicaceae,Iberis,spruneri,Iberis_spruneri,7
Brassicaceae,Iberis,taurica,Iberis_taurica,7
Brassicaceae,Iberis,tenoreana,Iberis_tenoreana,7
Brassicaceae,Iberis,umbellata,Iberis_umbellata,9
Brassicaceae,Iberis,umbellatum,Iberis_umbellatum,7
Brassicaceae,Iberis,welwitschii,Iberis_welwitschii,7
Brassicaceae,Idahoa,scapigera,Idahoa_scapigera,8
Brassicaceae,Ionopsidium,saviana,Ionopsidium_saviana,16
Brassicaceae,Ionopsidium,savianum,Ionopsidium_savianum,16
Brassicaceae,Isatis,Isatis tinctoria,Isatis_isatis tinctoria,14
Brassicaceae,Isatis,allioni,Isatis_allioni,7
Brassicaceae,Isatis,allionii,Isatis_allionii,7
Brassicaceae,Isatis,alpina,Isatis_alpina,7
Brassicaceae,Isatis,arenaria,Isatis_arenaria,7
Brassicaceae,Isatis,athoa,Isatis_athoa,14
Brassicaceae,Isatis,boissieriana,Isatis_boissieriana,7
Brassicaceae,Isatis,buschiana,Isatis_buschiana,7
Brassicaceae,Isatis,campestris,Isatis_campestris,7
Brassicaceae,Isatis,cappadocica,Isatis_cappadocica,7
Brassicaceae,Isatis,cappadocica subsp. besseri,Isatis_cappadocica subsp. besseri,21
Brassicaceae,Isatis,cappadoica,Isatis_cappadoica,21
Brassicaceae,Isatis,costata,Isatis_costata,14
Brassicaceae,Isatis,djurdjurae,Isatis_djurdjurae,14
Brassicaceae,Isatis,gaubae,Isatis_gaubae,7
Brassicaceae,Isatis,iberica,Isatis_iberica,7
Brassicaceae,Isatis,indigotica,Isatis_indigotica,7
Brassicaceae,Isatis,jacutensis,Isatis_jacutensis,14
Brassicaceae,Isatis,japonica,Isatis_japonica,14
Brassicaceae,Isatis,koeie,Isatis_koeie,7
Brassicaceae,Isatis,koeiei,Isatis_koeiei,7
Brassicaceae,Isatis,kotschyana,Isatis_kotschyana,14
Brassicaceae,Isatis,leuconeura,Isatis_leuconeura,7
Brassicaceae,Isatis,lusitanica,Isatis_lusitanica,7
Brassicaceae,Isatis,microcarpa,Isatis_microcarpa,7
Brassicaceae,Isatis,minima,Isatis_minima,21
Brassicaceae,Isatis,oblongata,Isatis_oblongata,14
Brassicaceae,Isatis,platyloba,Isatis_platyloba,14
Brassicaceae,Isatis,praecox,Isatis_praecox,14
Brassicaceae,Isatis,stocksii,Isatis_stocksii,14
Brassicaceae,Isatis,taurica,Isatis_taurica,14
Brassicaceae,Isatis,tinctorea,Isatis_tinctorea,14
Brassicaceae,Isatis,tinctoria,Isatis_tinctoria,14
Brassicaceae,Isatis,tinctorta,Isatis_tinctorta,14
Brassicaceae,Isatis,vermia,Isatis_vermia,14
Brassicaceae,Jonopsidium,Jonopsidium acaule,Jonopsidium_jonopsidium acaule,12
Brassicaceae,Jonopsidium,savianum,Jonopsidium_savianum,16
Brassicaceae,Kernera,boissieri,Kernera_boissieri,7
Brassicaceae,Kernera,myagroides,Kernera_myagroides,8
Brassicaceae,Kernera,saxatilis,Kernera_saxatilis,7
Brassicaceae,Kernera,saxatilis (L.) RCHB.,Kernera_saxatilis (l.) rchb.,8
Brassicaceae,Kernera,saxatilis subsp. boissieri,Kernera_saxatilis subsp. boissieri,8
Brassicaceae,Kremeriella,cordylocarpus,Kremeriella_cordylocarpus,12
Brassicaceae,Lachnoloma,lehmannii,Lachnoloma_lehmannii,7
Brassicaceae,Leavenworthia,alabamica,Leavenworthia_alabamica,11
Brassicaceae,Leavenworthia,alabamica var. brachystyla,Leavenworthia_alabamica var. brachystyla,11
Brassicaceae,Leavenworthia,alabamtca,Leavenworthia_alabamtca,11
Brassicaceae,Leavenworthia,aurea,Leavenworthia_aurea,24
Brassicaceae,Leavenworthia,crassa,Leavenworthia_crassa,11
Brassicaceae,Leavenworthia,crassa var. elongata,Leavenworthia_crassa var. elongata,11
Brassicaceae,Leavenworthia,exigua,Leavenworthia_exigua,11
Brassicaceae,Leavenworthia,exigua var. laciniata,Leavenworthia_exigua var. laciniata,11
Brassicaceae,Leavenworthia,exigua var. lutea,Leavenworthia_exigua var. lutea,11
Brassicaceae,Leavenworthia,stylosa,Leavenworthia_stylosa,15
Brassicaceae,Leavenworthia,texana,Leavenworthia_texana,11
Brassicaceae,Leavenworthia,torulosa,Leavenworthia_torulosa,15
Brassicaceae,Leavenworthia,unifiora,Leavenworthia_unifiora,15
Brassicaceae,Leavenworthia,uniflora,Leavenworthia_uniflora,15
Brassicaceae,Leiospora,bellidifolia,Leiospora_bellidifolia,7
Brassicaceae,Leiospora,eriocalyx,Leiospora_eriocalyx,7
Brassicaceae,Lepidium,Coronopus didymus,Lepidium_coronopus didymus,16
Brassicaceae,Lepidium,Coronopus squamatus,Lepidium_coronopus squamatus,16
Brassicaceae,Lepidium,Lepidium bonariense,Lepidium_lepidium bonariense,32
Brassicaceae,Lepidium,Lepidium campestre,Lepidium_lepidium campestre,8
Brassicaceae,Lepidium,Lepidium draba,Lepidium_lepidium draba,40
Brassicaceae,Lepidium,Lepidium heterophyllum,Lepidium_lepidium heterophyllum,8
Brassicaceae,Lepidium,Lepidium hyssopifolium,Lepidium_lepidium hyssopifolium,8
Brassicaceae,Lepidium,Lepidium latifolium,Lepidium_lepidium latifolium,12
Brassicaceae,Lepidium,Lepidium perfoliatum,Lepidium_lepidium perfoliatum,8
Brassicaceae,Lepidium,Lepidium virginicum,Lepidium_lepidium virginicum,16
Brassicaceae,Lepidium,affghanum,Lepidium_affghanum,8
Brassicaceae,Lepidium,affine,Lepidium_affine,8
Brassicaceae,Lepidium,afghana,Lepidium_afghana,8
Brassicaceae,Lepidium,africanum,Lepidium_africanum,8
Brassicaceae,Lepidium,alluaudii,Lepidium_alluaudii,8
Brassicaceae,Lepidium,alpigenum,Lepidium_alpigenum,16
Brassicaceae,Lepidium,alyssoides,Lepidium_alyssoides,16
Brassicaceae,Lepidium,alyssoides var. angustifolium,Lepidium_alyssoides var. angustifolium,16
Brassicaceae,Lepidium,apetalum,Lepidium_apetalum,16
Brassicaceae,Lepidium,appelianum,Lepidium_appelianum,8
Brassicaceae,Lepidium,armoracia,Lepidium_armoracia,16
Brassicaceae,Lepidium,armoracium,Lepidium_armoracium,8
Brassicaceae,Lepidium,aucheri,Lepidium_aucheri,8
Brassicaceae,Lepidium,austrinum,Lepidium_austrinum,16
Brassicaceae,Lepidium,bipinnatifidum,Lepidium_bipinnatifidum,16
Brassicaceae,Lepidium,bonariense,Lepidium_bonariense,32
Brassicaceae,Lepidium,bourgeauanum,Lepidium_bourgeauanum,16
Brassicaceae,Lepidium,calycotrichum,Lepidium_calycotrichum,18
Brassicaceae,Lepidium,campestre,Lepidium_campestre,8
Brassicaceae,Lepidium,campestre R. BR.,Lepidium_campestre r. br.,8
Brassicaceae,Lepidium,cardamine,Lepidium_cardamine,8
Brassicaceae,Lepidium,cardamines,Lepidium_cardamines,8
Brassicaceae,Lepidium,carrerasii,Lepidium_carrerasii,12
Brassicaceae,Lepidium,cartilagineum,Lepidium_cartilagineum,8
Brassicaceae,Lepidium,chalepense,Lepidium_chalepense,24
Brassicaceae,Lepidium,chalepensis,Lepidium_chalepensis,40
Brassicaceae,Lepidium,chichicara,Lepidium_chichicara,32
Brassicaceae,Lepidium,coronopus,Lepidium_coronopus,16
Brassicaceae,Lepidium,davisii,Lepidium_davisii,16
Brassicaceae,Lepidium,densiflorum,Lepidium_densiflorum,16
Brassicaceae,Lepidium,densiflorum SCHRAD.,Lepidium_densiflorum schrad.,16
Brassicaceae,Lepidium,densiflorum var. elongatum,Lepidium_densiflorum var. elongatum,16
Brassicaceae,Lepidium,densiflorum var. macrocarpum,Lepidium_densiflorum var. macrocarpum,16
Brassicaceae,Lepidium,densiflorum var. pubicarpum,Lepidium_densiflorum var. pubicarpum,16
Brassicaceae,Lepidium,densilforum,Lepidium_densilforum,16
Brassicaceae,Lepidium,densilorum,Lepidium_densilorum,16
Brassicaceae,Lepidium,didymum,Lepidium_didymum,16
Brassicaceae,Lepidium,didymus,Lepidium_didymus,16
Brassicaceae,Lepidium,draba,Lepidium_draba,32
Brassicaceae,Lepidium,erfoliatum,Lepidium_erfoliatum,8
Brassicaceae,Lepidium,fasciculatum,Lepidium_fasciculatum,16
Brassicaceae,Lepidium,flavum,Lepidium_flavum,16
Brassicaceae,Lepidium,fremontii,Lepidium_fremontii,32
Brassicaceae,Lepidium,graminifolium,Lepidium_graminifolium,24
Brassicaceae,Lepidium,heterophyllum,Lepidium_heterophyllum,8
Brassicaceae,Lepidium,hirtum,Lepidium_hirtum,8
Brassicaceae,Lepidium,hirtum subsp. atlanticum,Lepidium_hirtum subsp. atlanticum,8
Brassicaceae,Lepidium,hirtum subsp. calycotrichum,Lepidium_hirtum subsp. calycotrichum,8
Brassicaceae,Lepidium,hirtum subsp. dhayense,Lepidium_hirtum subsp. dhayense,8
Brassicaceae,Lepidium,hirtum subsp. nebrodense,Lepidium_hirtum subsp. nebrodense,8
Brassicaceae,Lepidium,hirtum subsp. oxyotum,Lepidium_hirtum subsp. oxyotum,8
Brassicaceae,Lepidium,hirtum subsp. petrophilum,Lepidium_hirtum subsp. petrophilum,8
Brassicaceae,Lepidium,hirtum subsp. stylatum,Lepidium_hirtum subsp. stylatum,8
Brassicaceae,Lepidium,humifusum,Lepidium_humifusum,8
Brassicaceae,Lepidium,hyssopifolium,Lepidium_hyssopifolium,16
Brassicaceae,Lepidium,jaredii,Lepidium_jaredii,8
Brassicaceae,Lepidium,kalenbornii,Lepidium_kalenbornii,16
Brassicaceae,Lepidium,lasiocarpum,Lepidium_lasiocarpum,16
Brassicaceae,Lepidium,lasiocarpum var. wrightii,Lepidium_lasiocarpum var. wrightii,16
Brassicaceae,Lepidium,latifolium,Lepidium_latifolium,12
Brassicaceae,Lepidium,latifolium L.,Lepidium_latifolium l.,12
Brassicaceae,Lepidium,leptopetalum,Lepidium_leptopetalum,12
Brassicaceae,Lepidium,linifolium,Lepidium_linifolium,16
Brassicaceae,Lepidium,meyenii,Lepidium_meyenii,32
Brassicaceae,Lepidium,monoplocoides,Lepidium_monoplocoides,16
Brassicaceae,Lepidium,montanum,Lepidium_montanum,16
Brassicaceae,Lepidium,montanum var. canescens,Lepidium_montanum var. canescens,16
Brassicaceae,Lepidium,montanum var. jonesii,Lepidium_montanum var. jonesii,16
Brassicaceae,Lepidium,muelleriferdinandi,Lepidium_muelleriferdinandi,24
Brassicaceae,Lepidium,naufragorum,Lepidium_naufragorum,72
Brassicaceae,Lepidium,naufragorum Garn.-Jones et D.A.Norton,Lepidium_naufragorum garn.-jones et d.a.norton,72
Brassicaceae,Lepidium,navasii,Lepidium_navasii,16
Brassicaceae,Lepidium,nitidum,Lepidium_nitidum,16
Brassicaceae,Lepidium,oblongum,Lepidium_oblongum,8
Brassicaceae,Lepidium,obtusum,Lepidium_obtusum,8
Brassicaceae,Lepidium,oleraceum,Lepidium_oleraceum,36
Brassicaceae,Lepidium,oleraceum G.Forst. ex Sparrm.,Lepidium_oleraceum g.forst. ex sparrm.,36
Brassicaceae,Lepidium,oxytrichum,Lepidium_oxytrichum,12
Brassicaceae,Lepidium,perfoliatum,Lepidium_perfoliatum,8
Brassicaceae,Lepidium,perfoliatum L.,Lepidium_perfoliatum l.,8
Brassicaceae,Lepidium,persicum,Lepidium_persicum,8
Brassicaceae,Lepidium,persicum subsp. arianum,Lepidium_persicum subsp. arianum,8
Brassicaceae,Lepidium,petrophilum,Lepidium_petrophilum,8
Brassicaceae,Lepidium,petrophyllum,Lepidium_petrophyllum,8
Brassicaceae,Lepidium,pinnatifida,Lepidium_pinnatifida,8
Brassicaceae,Lepidium,pinnatifidum,Lepidium_pinnatifidum,14
Brassicaceae,Lepidium,procumbens,Lepidium_procumbens,16
Brassicaceae,Lepidium,pseudo-didymus,Lepidium_pseudo-didymus,8
Brassicaceae,Lepidium,pseudodidymum,Lepidium_pseudodidymum,8
Brassicaceae,Lepidium,pseudohyssopifolium,Lepidium_pseudohyssopifolium,16
Brassicaceae,Lepidium,pubescens,Lepidium_pubescens,8
Brassicaceae,Lepidium,ramosissimum,Lepidium_ramosissimum,32
Brassicaceae,Lepidium,reticulatum,Lepidium_reticulatum,8
Brassicaceae,Lepidium,ruderale,Lepidium_ruderale,16
Brassicaceae,Lepidium,ruderale L.,Lepidium_ruderale l.,16
Brassicaceae,Lepidium,ruellii,Lepidium_ruellii,16
Brassicaceae,Lepidium,sativum,Lepidium_sativum,12
Brassicaceae,Lepidium,sativum L.,Lepidium_sativum l.,12
Brassicaceae,Lepidium,schweinfurthii,Lepidium_schweinfurthii,16
Brassicaceae,Lepidium,serra,Lepidium_serra,16
Brassicaceae,Lepidium,serratum,Lepidium_serratum,16
Brassicaceae,Lepidium,serratus,Lepidium_serratus,16
Brassicaceae,Lepidium,spinosum,Lepidium_spinosum,12
Brassicaceae,Lepidium,squamatus,Lepidium_squamatus,16
Brassicaceae,Lepidium,strictum,Lepidium_strictum,16
Brassicaceae,Lepidium,stylatum,Lepidium_stylatum,8
Brassicaceae,Lepidium,subulatum,Lepidium_subulatum,8
Brassicaceae,Lepidium,suffruticosum,Lepidium_suffruticosum,24
Brassicaceae,Lepidium,vesicarium,Lepidium_vesicarium,8
Brassicaceae,Lepidium,villarsii,Lepidium_villarsii,8
Brassicaceae,Lepidium,virg_inicum,Lepidium_virg_inicum,16
Brassicaceae,Lepidium,virginicum,Lepidium_virginicum,16
Brassicaceae,Lepidium,virginicum L.,Lepidium_virginicum l.,16
Brassicaceae,Lepidium,virginicum var. medium,Lepidium_virginicum var. medium,16
Brassicaceae,Leptaleum,filifolium,Leptaleum_filifolium,7
Brassicaceae,Lesquerella,arctica,Lesquerella_arctica,30
Brassicaceae,Lesquerella,argyraea,Lesquerella_argyraea,15
Brassicaceae,Lesquerella,fendleri,Lesquerella_fendleri,6
Brassicaceae,Lesquerella,ludoviciana,Lesquerella_ludoviciana,5
Brassicaceae,Lesquerella,mcvaughiana,Lesquerella_mcvaughiana,6
Brassicaceae,Lesquerella,purpurea,Lesquerella_purpurea,9
Brassicaceae,Lesquerella,Ã,Lesquerella_ã,8
Brassicaceae,Lithodraba,mendocinensis,Lithodraba_mendocinensis,32
Brassicaceae,Litwinowia,tenuissima,Litwinowia_tenuissima,7
Brassicaceae,Litwinowia,tenuissimum,Litwinowia_tenuissimum,7
Brassicaceae,Litwinowia,tenulssimum,Litwinowia_tenulssimum,7
Brassicaceae,Lobularia,Lobularia maritima,Lobularia_lobularia maritima,12
Brassicaceae,Lobularia,arabica,Lobularia_arabica,23
Brassicaceae,Lobularia,canariensis,Lobularia_canariensis,11
Brassicaceae,Lobularia,canariensis subsp. fruticosa,Lobularia_canariensis subsp. fruticosa,11
Brassicaceae,Lobularia,canariensis subsp. marginata,Lobularia_canariensis subsp. marginata,11
Brassicaceae,Lobularia,canariensis subsp. palmensis,Lobularia_canariensis subsp. palmensis,11
Brassicaceae,Lobularia,canariensis subsp. rosula-venti,Lobularia_canariensis subsp. rosula-venti,11
Brassicaceae,Lobularia,canariensis subsp. spathulata,Lobularia_canariensis subsp. spathulata,11
Brassicaceae,Lobularia,intermedia,Lobularia_intermedia,11
Brassicaceae,Lobularia,libyca,Lobularia_libyca,11
Brassicaceae,Lobularia,marginata,Lobularia_marginata,11
Brassicaceae,Lobularia,maritima,Lobularia_maritima,12
Brassicaceae,Lobularia,maritimum,Lobularia_maritimum,12
Brassicaceae,Lunaria,Lunaria annua,Lunaria_lunaria annua,15
Brassicaceae,Lunaria,annua,Lunaria_annua,15
