major_group,family,genus,genus,species,sporophytic,haploid
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_blephariglottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_blephariglottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_blephariglottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_boninensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_boninensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_boninensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_boninensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42 (21),21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chlorantha,42?,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chorisiana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chorisiana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chorisiana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chorisiana,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chorisiana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_chorisiana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_clavellata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_clavellata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_clavellata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_clavigera,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_cristata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_dilatata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_edgeworthii,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_edgeworthii,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_edgeworthii,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_edgeworthii,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_edgeworthii,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_elegans,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_elegans,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_elegans,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_elegans,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_elongata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ephemerantha,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_flava,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_flava,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_florentia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_florentia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_fuscescens,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_fuscescens,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_fuscescens,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_grandiflora,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_grandiflora,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hologlottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hologlottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hologlottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hologlottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hologlottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hologlottis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hookeri,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hookeri,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hookeri,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hyperborea,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_hyperborea,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_japonica,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_lacera,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_lacera,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_lacera,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_latilabris,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_leucophaea,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_mandarinorum,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_mandarinorum,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_mandarinorum,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_mandarinorum,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_mandarinorum,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_maximowicziana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_maximowicziana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_minor,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_minor,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_minor,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_minor,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,"42,63",21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_obtusata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ophrydioides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ophrydioides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_orbiculata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_orbiculata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_orbiculata,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_praeclara,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_psycodes,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_psycodes,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_psycodes,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_purpurascens,"42, 63",21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_sachalinensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_sachalinensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_sachalinensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_sparsiflora,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_sparsiflora,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stenoglossa,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stricta,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stricta,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stricta,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stricta,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stricta,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_stricta,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_tipuloides,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_transversa,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_unalascensis,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ussuriensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ussuriensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ussuriensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_ussuriensis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_yakumontana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_yakumontana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_×,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_brevicalcarata,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_chidorii,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_chidorii,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_chidorii,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_graminifolia,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_graminifolia,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_graminifolia,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_graminifolia,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_graminifolia,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_joo-iokiana,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_joo-iokiana,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_kurokamiana,42,21
Angiosperms,Orchidaceae,Ponerorchis,Ponerorchis,Ponerorchis_kurokamiana,42,21
Angiosperms,Orchidaceae,Porpax,Porpax,Porpax_jerdoniana,42,21
Angiosperms,Orchidaceae,Prasophyllum,Prasophyllum,Prasophyllum_colensoi,42,21
Angiosperms,Orchidaceae,Prasophyllum,Prasophyllum,Prasophyllum_hectori,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42?,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,,21
Angiosperms,Orchidaceae,Pseudorchis,Pseudorchis,Pseudorchis_albida,42,21
Angiosperms,Orchidaceae,Rhomboda,Rhomboda,Rhomboda_yakusimensis,42,21
Angiosperms,Orchidaceae,Rhomboda,Rhomboda,Rhomboda_yakusimensis,42,21
Angiosperms,Orchidaceae,Rhomboda,Rhomboda,Rhomboda_yakusimensis,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_batemanii,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_batemanii,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_decora,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_decora,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_lanceolata,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_lanceolata,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_lanceolata,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_strobelii,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_strobelii,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_venusta,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_venusta,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_venusta,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_venusta,42,21
Angiosperms,Orchidaceae,Rodriguezia,Rodriguezia,Rodriguezia_venusta,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_acuminatum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_bicorne,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_carneum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_coriifolium,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_erectum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_foliosum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_ligulatum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_longicolle,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_odorum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_outeniquense,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_princeps,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_pygmaeum,42,21
Angiosperms,Orchidaceae,Satyrium,Satyrium,Satyrium_stenopetalum,42,21
Angiosperms,Orchidaceae,Sauvetrea,Sauvetrea,Sauvetrea_laevilabris,42,21
Angiosperms,Orchidaceae,Spathoglottis,Spathoglottis,Spathoglottis_plicata,42,21
Angiosperms,Orchidaceae,Spathoglottis,Spathoglottis,Spathoglottis_plicata,42,21
Angiosperms,Orchidaceae,Spathoglottis,Spathoglottis,Spathoglottis_plicata,42,21
Angiosperms,Orchidaceae,Stanhopea,Stanhopea,Stanhopea_peruviana,42,21
Angiosperms,Orchidaceae,Stanhopea,Stanhopea,Stanhopea_wardii,"41, 42",21
Angiosperms,Orchidaceae,Stelis,Stelis,Stelis_segoviensis,42,21
Angiosperms,Orchidaceae,Thunia,Thunia,Thunia_alba,42,21
Angiosperms,Orchidaceae,Thunia,Thunia,Thunia_alba,42,21
Angiosperms,Orchidaceae,Thunia,Thunia,Thunia_alba,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_arizajuliana,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_calochila,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_calochila,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_compressicaulis,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_gauntlettii,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_guianensis,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_guibertiana,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_guttata,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_jimenezii,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_leiboldii,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_leiboldii,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_leiboldii,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_pulchella,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_pulchella,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_pulchella,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_pulchella,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_triquetra,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_triquetra,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_triquetra,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_triquetra,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_tuerckheimii,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_variegata,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_variegata,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_variegata,42,21
Angiosperms,Orchidaceae,Tolumnia,Tolumnia,Tolumnia_variegata,42,21
